NNo,,0,1,2,3,long,lat,statue
196,195,능곡점,경기도 고양시덕양구 토당로78번길 7-10(토당동),126.819085386798,37.6227296107252,정좌표
197,196,능주점,전라남도 화순군 능주면 죽수길50,126.959133054305,34.9877270397855,정좌표
198,197,다운점,울산광역시 중구 다운동 505-4,129.271092817951,35.5598951229795,정좌표
199,198,다인점,경상북도 의성군 다인면 서릉길 59,128.355594758492,36.4489585360049,정좌표
200,199,단계점,강원도 원주시 원문로 85 1층(학성동),127.937355807101,37.3564802217594,정좌표
201,200,단계택지점,강원도 원주시 금불3길 34(단계동),127.931894211147,37.3502188265354,정좌표
202,201,단관점,강원도 원주시 단관길 163(관설동),127.962525433954,37.3190063567447,정좌표
203,202,단구점,강원도 원주시 치악로 1629 (단구동),127.959736287147,37.3282722053639,정좌표
204,203,단월동점,경기도 이천시 단월로 29(단월동),127.450145942097,37.2211568378112,정좌표
205,204,달동1점,울산광역시 남구 달동 1329-9,129.332641030651,35.5430623328278,정좌표
206,205,달동2점,"울산광역시 남구 번영로107번길 3, 203(달동, 주공아파트)",129.328587921365,35.534721066228,정좌표
207,206,달전점,경상북도 포항시북구 흥해읍 도음로877번길 9 삼도미래타운106-106,129.329843543477,36.0806601484181,정좌표
208,207,답십리점,"서울특별시 동대문구 전농로3길 52-2, 1층(답십리동)",127.056054384121,37.5700284748508,정좌표
209,208,당감점,부산광역시 부산진구 당감동 739-10,129.037072902984,35.1672830978605,정좌표
210,209,당북점,경상북도 안동시 대안로 65-2,128.720025193071,36.5653221330134,정좌표
211,210,당산동점,서울특별시 영등포구 영중로 114 (영등포동8가),126.905725629514,37.5263315620393,정좌표
212,211,당수동점,경기도 수원시권선구 당진로 14번길 57 상가 105(당수동),126.94380171114,37.2903289348463,정좌표
213,212,당진1점,충청남도 당진시 당진중앙2로 54-5,126.628808339328,36.8923530080253,정좌표
214,213,당진2점,충청남도 당진시 무수동로 195,126.636854442782,36.8942180172465,정좌표
215,214,당진3점,충청남도 당진시 원당로 55(원당동),126.642935399039,36.9063107274391,정좌표
216,215,당진신평점,충청남도 당진시 신평면 신평로 827,126.773416417607,36.8845047109969,정좌표
217,216,대강점,충청북도 단양군 대강면 대강로 59-1,128.353482361936,36.9219121093796,정좌표
218,217,대고점,"대전광역시 중구 테미로 31-1(대흥동, 1층)",127.420477363107,36.321314050161,정좌표
219,218,대광리점,경기도 연천군 신서면 도대로 3번길 33호,127.107232243815,38.185456542149,정좌표
220,219,대구고성점,대구광역시 서구 원대로13길 16,128.57943674626,35.8831123448204,정좌표
221,220,대구남산점,대구광역시 중구 남산로2길 13(남산동),128.583549999575,35.8570111198683,정좌표
222,221,대구대명점,대구광역시 남구 두류공원로17길 48 (지하1층),128.567996037168,35.8448676240224,정좌표
223,222,대구상동점,대구광역시 수성구 중동 502-3,128.610920659575,35.8451169625666,정좌표
224,223,대구서문점,대구광역시 서구 비산동 280-8,128.571967698925,35.8680021462376,정좌표
225,224,대구송정점,대구광역시 동구 반야월로 379(신서동),128.730204675109,35.8719248771406,정좌표
226,225,대구신당점,대구광역시 달서구 신당동 1808-5,128.494638696293,35.8539867406546,정좌표
228,227,대구지산점,대구광역시 수성구 용학로35길 17,128.628651125763,35.8232425574302,정좌표
229,228,대림동산점,경기도 안성시 공도읍 양기리567-1,127.200838227802,37.0057915355702,정좌표
230,229,대림역점,서울특별시 구로구 구로중앙로8길 17,126.89275772223,37.4922496517626,정좌표
231,230,대림점,서울특별시 영등포구 대림로34길 14-1,126.899937364783,37.4988820891777,정좌표
232,231,대명계대점,대구광역시 남구 대명동 1899-2,128.584415401078,35.8521941616821,정좌표
233,232,대방동점,서울특별시 동작구 대방동 23-128,126.932139586094,37.5112062485172,정좌표
234,233,대봉점,대구광역시 중구 대봉동 121-241,128.605197885866,35.8561641098806,정좌표
235,234,대산점,충청남도 서산시 대산읍 대산리 214-10,126.432246799553,36.9395488773984,정좌표
236,235,대소점,충청북도 음성군 대소면 오태로99번길 12-4,127.486845331142,36.9681965435913,정좌표
237,236,대송점,울산광역시 동구 화정동 164-11,129.41898968826,35.4997347372181,정좌표
238,237,대신점,경기도 여주시 대신면 여양로 1456-4,127.586736431489,37.3746289257614,정좌표
239,238,대연점,부산광역시 남구 천제등로28번길 50,129.086564353994,35.1321599668104,정좌표
240,239,대우점,인천광역시 부평구 산곡동 26-44 1층,126.700557073639,37.5105966097588,정좌표
241,240,대전용문점,대전광역시 서구 괴정동 425-16,127.388395714976,36.3398978206016,정좌표
243,242,대전터미널점,대전광역시 동구 동서대로1695번길 106,127.438182386573,36.3535535198835,정좌표
244,243,대조동점,서울특별시 은평구 역말로9길 40-1. 1층(대조동),126.922472587556,37.6146663188337,정좌표
245,244,대진점,강원도 고성군 현내면 한나루로 112-1,128.42559064354,38.4980590463812,정좌표
246,245,대천해수욕장점,충청남도 보령시 해수욕장4길 68(신흑동),126.515447911737,36.3081197000035,정좌표
247,246,대치동점,서울특별시 강남구 남부순환로 2917 (1층 108호),127.059165308545,37.4931669991596,정좌표
248,247,대학로점,강원도 삼척시 대학로 45(당저동),129.163019511015,37.4451139397096,정좌표
249,248,대화장성점,경기도 고양시일산서구 호수로 838번지 22,126.749193824668,37.6702706455597,인근좌표
250,249,대화점(강원),강원도 평창군 대화면 대화3길 46,128.454947336305,37.5005662212683,정좌표
252,251,덕절리점,경기도 화성시 정남면 발안로 1177,127.029897941814,37.1346976697702,정좌표
253,252,덕정점,경기도 양주시 덕정길 23,127.063614770184,37.8442520885531,정좌표
254,253,덕천점,경기도 안양시만안구 덕천로128번길 18(안양동),126.934979359927,37.3911875495653,정좌표
255,254,덕풍동점,"경기도 하남시 신장동 430-7 성원쌍떼빌 104호, 105호",127.20649352621,37.5375991637201,정좌표
256,255,도고점,충청남도 아산시 도고면 신언리 96-10,126.868245529615,36.7578448624294,정좌표
257,256,도구점,경상북도 포항시남구 동해면 일월로 116,129.445590000147,35.9878801942453,정좌표
259,258,도련점,"제주특별자치도 제주시 삼봉로 115, 미듬하나로맨션상가 103",126.589494936243,33.5112514569163,정좌표
260,259,도림주공점,인천광역시 남동구 논고개로 299,126.727475256417,37.4171516576104,정좌표
261,260,도립대점,강원도 강릉시  주문진읍 연주로 261-1,128.828516971738,37.8759813620695,정좌표
262,261,도마점,대전광역시 서구 도마1동 129-30,127.379109277585,36.3161603794572,정좌표
263,262,도봉점,"서울특별시 도봉구 도봉로164길 10(도봉동, 1층)",127.045371521031,37.6758751436184,정좌표
264,263,도안지구점,대전광역시 유성구 원신흥남로11번 6-22 (102호),127.337914951692,36.33365722277,인근좌표
265,264,도영점,강원도 원주시 남원로 527번길 6-34(명륜동),127.945655790788,37.3331812091094,정좌표
266,265,도평점,경기도 광주시 초월읍 현산로 89-6,127.290846005739,37.3957788903202,정좌표
267,266,도화동점,서울특별시 마포구 도화동 268,126.948728893225,37.5395269324073,정좌표
268,267,독립문점,서울특별시 종로구 통일로 222(교북동),126.960043591894,37.5727538870657,정좌표
269,268,독산1점,"서울특별시 금천구 가산로 80-2, 지상1층(독산동)",126.895389326345,37.4734620319435,정좌표
270,269,독산3점,서울특별시 금천구 독산로 319 (독산동),126.903282504065,37.4753319138848,정좌표
271,270,동광양점,전라남도 광양시 중마로 201,127.688899174897,34.9427033476184,정좌표
272,271,동대동점,충청남도 보령시 작은오랏2길 60-6,126.603263818547,36.3459822877501,정좌표
273,272,동두천역전점,경기도 동두천시 생연로 120,127.051239740192,37.9031495958215,정좌표
274,273,동두천터미널점,경기도 동두천시 중앙로265번길 15(생연동),127.052924363129,37.9051917682528,정좌표
275,274,동명동점,강원도 속초시 번영로105번길 19(동명동),128.586471029316,38.2104373743554,정좌표
276,275,동명점,경상북도 칠곡군 동명면 봉암1길 7,128.552850900438,35.9700386975719,정좌표
277,276,동보점,강원도 원주시 진광길 30(우산동),127.939294125079,37.3721648995914,정좌표
278,277,동삼점,부산광역시 영도구 태종로 688-2(동삼동),129.075172365892,35.0722184679942,정좌표
279,278,동송점,강원도 철원군 동송읍 금학로 232,127.217635637171,38.2092584381766,정좌표
280,279,동아점,경기도 고양시일산동구 강송로 196 동아아파트상가 1-3,126.784783386379,37.6573640555701,정좌표
281,280,동암남점,인천광역시 부평구 경인로701번길 43 1층,126.705983983392,37.4721179454098,정좌표
282,281,동인점,대구광역시 중구 동인동3가 238-2,128.609879747811,35.8711066665866,정좌표
283,282,동천동점,경기도 용인시수지구 고기로45번길 58 동문그린아파트 상가101호,127.092954703538,37.3390271956952,정좌표
284,283,동천점,경상북도 경주시 탈해로47번길 6-4,129.228720012639,35.8505435951704,정좌표
285,284,동촌점,대구광역시 동구 검사동 960-170,128.655013899602,35.8843844937776,정좌표
286,285,동탄1점,"경기도 화성시 동탄지성로 150-9(능동,상가101호)",127.059440138502,37.2108675622931,정좌표
288,287,동탄반송점,"경기도 화성시 노작로3길 22,1층 일부호(반송동)",127.079095220782,37.1957672099118,정좌표
289,288,동탄영천점,경기도 화성시 동탄대로24가길 27 상가103호,127.114234966335,37.2173065026201,정좌표
